87 observieren, observiere, observiert, observierte, observierte, observiere, observiert, haben, observiert
87 stemmen, stemme, stemmt, stemmte, stemmte, stemm, stemmt, haben, gestemmt
87 einfordern, fordere ein, fordert ein, forderte ein, forderte ein, forder ein, fordert ein, haben, eingefordert
87 golfen, golfe, golft, golfte, golfte, golfe, golft, haben, gegolft
87 betrauern, betrauere, betrauert, betrauerte, betrauerte, betrauer, betrauert, haben, betrauert
87 verstümmeln, verstümmele, verstümmelt, verstümmelte, verstümmelte, verstümmele, verstümmelt, haben, verstümmelt
87 erwirken, erwirke, erwirkt, erwirkte, erwirkte, erwirk, erwirkt, haben, erwirkt
87 nachstellen, stelle nach, stellt nach, stellte nach, stellte nach, stell nach, stellt nach, haben, nachgestellt
87 ausmalen, male aus, malt aus, malte aus, malte aus, mal aus, malt aus, haben, ausgemalt
87 entwaffnen, entwaffne, entwaffnet, entwaffnete, entwaffnete, entwaffne, entwaffnet, haben, entwaffnet
87 verbiegen, verbiege, verbiegt, verbog, verböge, verbieg, verbiegt, haben, verbogen
87 beglückwünschen, beglückwünsche, beglückwünscht, beglückwünschte, beglückwünschte, beglückwünsche, beglückwünscht, haben, beglückwünscht
86 ranken, ranke, rankt, rankte, rankte, ranke, rankt, haben, gerankt
86 verarzten, verarzte, verarztet, verarztete, verarztete, verarzt, verarztet, haben, verarztet
86 röcheln, röchle, röchelt, röchelte, röchelte, röchle, röchelt, haben, geröchelt
86 zurückführen, führe zurück, führt zurück, führte zurück, führte zurück, führ zurück, führt zurück, haben, zurückgeführt
86 verabscheuen, verabscheue, verabscheut, verabscheute, verabscheute, verabscheu, verabscheut, haben, verabscheut
86 vorweisen, weise vor, weist vor, wies vor, wiese vor, weis vor, weist vor, haben, vorgewiesen
86 zerstückeln, zerstückele, zerstückelt, zerstückelte, zerstückelte, zerstückele, zerstückelt, haben, zerstückelt
86 beisteuern, steuere bei, steuert bei, steuerte bei, steuerte bei, steuere bei, steuert bei, haben, beigesteuert
86 rüsten, rüste, rüstet, rüstete, rüstete, rüste, rüstet, haben, gerüstet
86 spaten, spate, spatet, spatete, spatete, spat, spatet, haben, gespatet
86 auftauen, taue auf, taut auf, taute auf, taute auf, tau auf, taut auf, haben, aufgetaut
85 abwägen, wäge ab, wägt ab, wog ab, wöge ab, wäge ab, wägt ab, haben, abgewogen
85 vorknöpfen, knöpfe vor, knöpft vor, knöpfte vor, knöpfte vor, knöpf vor, knöpft vor, haben, vorgeknöpft
85 besinnen, besinne, besinnt, besann, besänne, besinn, besinnt, haben, besonnen
85 anvisieren, visiere an, visiert an, visierte an, visierte an, visiere an, visiert an, haben, anvisiert
85 manövrieren, manövriere, manövriert, manövrierte, manövrierte, manövrier, manövriert, haben, manövriert
85 ballern, ballere, ballert, ballerte, ballerte, ballere, ballert, haben, geballert
85 einstehen, stehe ein, steht ein, stand ein, stünde ein, stehe ein, steht ein, haben, eingestanden
85 vergreifen, vergreife, vergreift, vergriff, vergriffe, vergreif, vergreift, haben, vergriffen
85 erstarren, erstarre, erstarrt, erstarrte, erstarrte, erstarr, erstarrt, sein, erstarrt
85 schnuppern, schnuppere, schnuppert, schnupperte, schnupperte, schnupper, schnuppert, haben, geschnuppert
85 einordnen, ordne ein, ordnet ein, ordnete ein, ordnete ein, ordne ein, ordnet ein, haben, eingeordnet
85 anschleichen, schleiche an, schleicht an, schlich an, schliche an, schleich an, schleicht an, haben, angeschlichen
85 beleuchten, beleuchte, beleuchtet, beleuchtete, beleuchtete, beleuchte, beleuchtet, haben, beleuchtet
85 abschieben, schiebe ab, schiebt ab, schob ab, schöbe ab, schiebe ab, schiebt ab, haben, abgeschoben
85 überschätzen, überschätze, überschätzt, überschätzte, überschätzte, überschätze, überschätzt, haben, überschätzt
85 einbilden, bilde ein, bildet ein, bildete ein, bildete ein, bilde ein, bildet ein, haben, eingebildet
85 riegeln, riegele, riegelt, riegelte, riegelte, riegel, riegelt, haben, geriegelt
85 verheilen, —, verheilt, verheilte, verheilte, —, —, sein, verheilt
84 andrehen, drehe an, dreht an, drehte an, drehte an, dreh an, dreht an, haben, angedreht
84 sabbern, sabbere, sabbert, sabberte, sabberte, sabber, sabbert, haben, gesabbert
84 achtgeben, gebe acht, gibt acht, gab acht, gäbe acht, gib acht, gebt acht, haben, achtgegeben
84 schlafwandeln, schlafwandele, schlafwandelt, schlafwandelte, schlafwandelte, schlafwandel, schlafwandelt, haben, geschlafwandelt
84 einreiben, reibe ein, reibt ein, rieb ein, riebe ein, reib ein, reibt ein, haben, eingerieben
84 guthaben, habe gut, hat gut, hatte gut, hätte gut, habe gut, habt gut, haben, gutgehabt
84 auftischen, tische auf, tischt auf, tischte auf, tischte auf, tisch auf, tischt auf, haben, aufgetischt
84 schnattern, schnattere, schnattert, schnatterte, schnatterte, schnatter, schnattert, haben, geschnattert
84 schmusen, schmuse, schmust, schmuste, schmuste, schmuse, schmust, haben, geschmust
83 konvertieren, konvertiere, konvertiert, konvertierte, konvertierte, konvertiere, konvertiert, haben, konvertiert
83 ansagen, sage an, sagt an, sagte an, sagte an, sag an, sagt an, haben, angesagt
83 bleichen, bleiche, bleicht, bleichte, bleichte, bleich, bleicht, haben, gebleicht
83 signalisieren, signalisiere, signalisiert, signalisierte, signalisierte, signalisiere, signalisiert, haben, signalisiert
83 einräumen, räume ein, räumt ein, räumte ein, räumte ein, räum ein, räumt ein, haben, eingeräumt
83 erbauen, erbaue, erbaut, erbaute, erbaute, erbaue, erbaut, haben, erbaut
83 posieren, posiere, posiert, posierte, posierte, posiere, posiert, haben, posiert
83 vereiteln, vereitle, vereitelt, vereitelte, vereitelte, vereitle, vereitelt, haben, vereitelt
82 einteilen, teile ein, teilt ein, teilte ein, teilte ein, teil ein, teilt ein, haben, eingeteilt
82 projizieren, projiziere, projiziert, projizierte, projizierte, projiziere, projiziert, haben, projiziert
82 stalken, stalke, stalkt, stalkte, stalkte, stalke, stalkt, haben, gestalkt
82 flechten, flechte, flicht, flocht, flöchte, flicht, flechtet, haben, geflochten
82 beschlagen, beschlage, beschlägt, beschlug, beschlüge, beschlag, beschlagt, haben, beschlagen
82 buddeln, buddele, buddelt, buddelte, buddelte, buddele, buddelt, haben, gebuddelt
82 bündeln, bündle, bündelt, bündelte, bündelte, bündle, bündelt, haben, gebündelt
82 liquidieren, liquidiere, liquidiert, liquidierte, liquidierte, liquidier, liquidiert, haben, liquidiert
82 schädigen, schädige, schädigt, schädigte, schädigte, schädige, schädigt, haben, geschädigt
82 versklaven, versklave, versklavt, versklavte, versklavte, versklave, versklavt, haben, versklavt
82 aufzwingen, zwinge auf, zwingt auf, zwang auf, zwänge auf, zwinge auf, zwingt auf, haben, aufgezwungen
82 mitreißen, reiße mit, reißt mit, riss mit, risse mit, reiß mit, reißt mit, haben, mitgerissen
82 eindämmen, dämme ein, dämmt ein, dämmte ein, dämmte ein, dämm ein, dämmt ein, haben, eingedämmt
82 erhellen, erhelle, erhellt, erhellte, erhellte, erhell, erhellt, haben, erhellt
82 reflektieren, reflektiere, reflektiert, reflektierte, reflektierte, reflektiere, reflektiert, haben, reflektiert
82 auswandern, wandere aus, wandert aus, wanderte aus, wanderte aus, wander aus, wandert aus, sein, ausgewandert
81 verwahren, verwahre, verwahrt, verwahrte, verwahrte, verwahr, verwahrt, haben, verwahrt
81 zutreffen, —, trifft zu, traf zu, träfe zu, —, —, haben, zugetroffen
81 hochladen, lade hoch, lädt hoch, lud hoch, lüde hoch, lad hoch, ladet hoch, haben, hochgeladen
81 erhitzen, erhitze, erhitzt, erhitzte, erhitzte, erhitz, erhitzt, haben, erhitzt
81 verhöhnen, verhöhne, verhöhnt, verhöhnte, verhöhnte, verhöhne, verhöhnt, haben, verhöhnt
81 verunsichern, verunsichere, verunsichert, verunsicherte, verunsicherte, verunsichere, verunsichert, haben, verunsichert
81 verzaubern, verzaubere, verzaubert, verzauberte, verzauberte, verzauber, verzaubert, haben, verzaubert
81 weilen, weile, weilt, weilte, weilte, weil, weilt, haben, geweilt
81 stillstehen, stehe still, steht still, stand still, stände still, steh still, steht still, haben, stillgestanden
81 überfluten, überflute, überflutet, überflutete, überflutete, überflute, überflutet, haben, überflutet
81 überdauern, überdauere, überdauert, überdauerte, überdauerte, überdauer, überdauert, haben, überdauert
81 filtern, filtere, filtert, filterte, filterte, filtere, filtert, haben, gefiltert
80 schänden, schände, schändet, schändete, schändete, schände, schändet, haben, geschändet
80 rumkriegen, kriege rum, kriegt rum, kriegte rum, kriegte rum, kriege rum, kriegt rum, haben, rumgekriegt
80 ausweiten, weite aus, weitet aus, weitete aus, weitete aus, weit aus, weitet aus, haben, ausgeweitet
80 ertappen, ertappe, ertappt, ertappte, ertappte, ertapp, ertappt, haben, ertappt
80 wassern, wassere, wassert, wasserte, wasserte, wassere, wassert, haben, gewassert
80 herunterkommen, komme herunter, kommt herunter, kam herunter, käme herunter, komm herunter, kommt herunter, sein,  heruntergekommen
80 antreiben, treibe an, treibt an, trieb an, triebe an, treib an, treibt an, haben, angetrieben
79 erwärmen, erwärme, erwärmt, erwärmte, erwärmte, erwärm, erwärmt, haben, erwärmt
79 mindern, mindere, mindert, minderte, minderte, mindere, mindert, haben, gemindert
79 faulenzen, faulenze, faulenzt, faulenzte, faulenzte, faulenze, faulenzt, haben, gefaulenzt
79 versteigern, versteigere, versteigert, versteigerte, versteigerte, versteigere, versteigert, haben, versteigert
79 trampen, trampe, trampt, trampte, trampte, tramp, trampt, sein, getrampt
79 turnen, turne, turnt, turnte, turnte, turne, turnt, sein, geturnt
79 filzen, filze, filzt, filzte, filzte, filze, filzt, haben, gefilzt
79 anstreben, strebe an, strebt an, strebte an, strebte an, strebe an, strebt an, haben, angestrebt
79 beilegen, lege bei, legt bei, legte bei, legte bei, leg bei, legt bei, haben, beigelegt
79 verängstigen, verängstige, verängstigt, verängstigte, verängstigte, verängstig, verängstigt, haben, verängstigt
79 verneigen, verneige, verneigt, verneigte, verneigte, verneig, verneigt, haben, verneigt
79 vibrieren, vibriere, vibriert, vibrierte, vibrierte, vibriere, vibriert, haben, vibriert
79 äpfeln, äpfele, äpfelt, äpfelte, äpfelte, äpfle, äpfelt, haben, geäpfelt
79 rösten, röste, röstet, röstete, röstete, röst, röstet, haben, geröstet
79 anfechten, fechte an, ficht an, focht an, föchte an, ficht an, fechtet an, haben, angefochten
78 anspannen, spanne an, spannt an, spannte an, spannte an, spann an, spannt an, haben, angespannt
78 rappen, rappe, rappt, rappte, rappte, rapp, rappt, haben, gerappt
78 abschminken, schminke ab, schminkt ab, schminkte ab, schminkte ab, schminke ab, schminkt ab, haben, abgeschminkt
78 ausbauen, baue aus, baut aus, baute aus, baute aus, bau aus, baut aus, haben, ausgebaut
78 bereitstehen, stehe bereit, steht bereit, stand bereit, stünde bereit, stehe bereit, steht bereit, haben, bereitgestanden
78 dinieren, diniere, diniert, dinierte, dinierte, diniere, diniert, haben, diniert
78 toppen, toppe, toppt, toppte, toppte, topp, toppt, haben, getoppt
78 bezirzen, bezirze, bezirzt, bezirzte, bezirzte, bezirze, bezirzt, haben, bezirzt
78 häufen, häufe, häuft, häufte, häufte, häuf, häuft, haben, gehäuft
78 herausschneiden, schneide heraus, schneidet heraus, schnitt heraus, schnitte heraus, schneid heraus, schneidet heraus, haben, herausgeschnitten
78 ausschütten, schütte aus, schüttet aus, schüttete aus, schüttete aus, schütt aus, schüttet aus, haben, ausgeschüttet
78 vorbeugen, beuge vor, beugt vor, beugte vor, beugte vor, beug vor, beugt vor, haben, vorgebeugt
77 beschneiden, beschneide, beschneidet, beschnitt, beschnitte, beschneide, beschneidet, haben, beschnitten
77 darlegen, lege dar, legt dar, legte dar, legte dar, leg dar, legt dar, haben, dargelegt
77 grölen, gröle, grölt, grölte, grölte, gröle, grölt, haben, gegrölt
77 aufspielen, spiele auf, spielt auf, spielte auf, spielte auf, spiele auf, spielt auf, haben}}, aufgespielt
77 herausreißen, reiße heraus, reißt heraus, riss heraus, risse heraus, reiß heraus, reißt heraus, haben, herausgerissen
77 zupacken, packe zu, packt zu, packte zu, packte zu, pack zu, packt zu, haben, zugepackt
77 schüren, schüre, schürt, schürte, schürte, schüre, schürt, haben, geschürt
77 rehabilitieren, rehabilitiere, rehabilitiert, rehabilitierte, rehabilitierte, rehabilitiere, rehabilitiert, haben, rehabilitiert
77 verschlucken, verschlucke, verschluckt, verschluckte, verschluckte, verschluck, verschluckt, haben, verschluckt
77 versauern, versauere, versauert, versauerte, versauerte, versauer, versauert, sein, versauert
77 absehen, sehe ab, sieht ab, sah ab, sähe ab, sieh ab, seht ab, haben, abgesehen
77 hinterlegen, hinterlege, hinterlegt, hinterlegte, hinterlegte, hinterlege, hinterlegt, haben, hinterlegt
77 wanken, wanke, wankt, wankte, wankte, wanke, wankt, haben, gewankt
76 vorhalten, halte vor, hält vor, hielt vor, hielte vor, halte vor, haltet vor, haben, vorgehalten
76 fantasieren, fantasiere, fantasiert, fantasierte, fantasierte, fantasiere, fantasiert, haben, fantasiert
76 teleportieren, teleportiere, teleportiert, teleportierte, teleportierte, teleportiere, teleportiert, haben, teleportiert
76 mitarbeiten, arbeite mit, arbeitet mit, arbeitete mit, arbeitete mit, arbeite mit, arbeitet mit, haben, mitgearbeitet
76 verdeutlichen, verdeutliche, verdeutlicht, verdeutlichte, verdeutlichte, verdeutlich, verdeutlicht, haben, verdeutlicht
76 durchlesen, lese durch, liest durch, las durch, läse durch, lies durch, lest durch, haben, durchgelesen
76 interagieren, interagiere, interagiert, interagierte, interagierte, interagiere, interagiert, haben, interagiert
76 beglücken, beglücke, beglückt, beglückte, beglückte, beglück, beglückt, haben, beglückt
76 wedeln, wedele, wedelt, wedelte, wedelte, wedele, wedelt, haben, gewedelt
76 niederschlagen, schlage nieder, schlägt nieder, schlug nieder, schlüge nieder, schlag nieder, schlagt nieder, haben, niedergeschlagen
76 nachempfinden, empfinde nach, empfindet nach, empfand nach, empfände nach, empfind nach, empfindet nach, haben, nachempfunden
76 lynchen, lynche, lyncht, lynchte, lynchte, lynche, lyncht, haben, gelyncht
76 zwecken, zwecke, zweckt, zweckte, zweckte, zweck, zweckt, haben, gezweckt
76 zieren, ziere, ziert, zierte, zierte, zier, ziert, haben, geziert
76 positionieren, positioniere, positioniert, positionierte, positionierte, positionier, positioniert, haben, positioniert
76 importieren, importiere, importiert, importierte, importierte, importiere, importiert, haben, importiert
76 anmalen, male an, malt an, malte an, malte an, mal an, malt an, haben, angemalt
76 plappern, plappere, plappert, plapperte, plapperte, plapper, plappert, haben, geplappert
76 kompromittieren, kompromittiere, kompromittiert, kompromittierte, kompromittierte, kompromittier, kompromittiert, haben, kompromittiert
76 faszinieren, fasziniere, fasziniert, faszinierte, faszinierte, fasziniere, fasziniert, haben, fasziniert
76 tuten, tute, tutet, tutete, tutete, tut, tutet, haben, getutet
76 simsen, simse, simst, simste, simste, sims, simst, haben, gesimst
75 bereisen, bereise, bereist, bereiste, bereiste, bereis, bereist, haben, bereist
75 eskalieren, eskaliere, eskaliert, eskalierte, eskalierte, eskaliere, eskaliert, haben, eskaliert
75 einschleusen, schleuse ein, schleust ein, schleuste ein, schleuste ein, schleus ein, schleust ein, haben, eingeschleust
75 glitzern, glitzere, glitzert, glitzerte, glitzerte, glitzere, glitzert, haben, geglitzert
75 fortpflanzen, pflanze fort, pflanzt fort, pflanzte fort, pflanzte fort, pflanz fort, pflanzt fort, haben, fortgepflanzt
75 deponieren, deponiere, deponiert, deponierte, deponierte, deponiere, deponiert, haben, deponiert
75 einzahlen, zahle ein, zahlt ein, zahlte ein, zahlte ein, zahl ein, zahlt ein, haben, eingezahlt
75 abrücken, rücke ab, rückt ab, rückte ab, rückte ab, rück ab, rückt ab, sein, abgerückt
75 anbaggern, bagger an, baggert an, baggerte an, baggerte an, bagger an, baggert an, haben, angebaggert
75 abbezahlen, bezahle ab, bezahlt ab, bezahlte ab, bezahlte ab, bezahl ab, bezahlt ab, haben, abbezahlt
75 verkneifen, verkneife, verkneift, verkniff, verkniffe, verkneif, verkneift, haben, verkniffen
75 einloggen, logge ein, loggt ein, loggte ein, loggte ein, logg ein, loggt ein, haben, eingeloggt
75 vermiesen, vermiese, vermiest, vermieste, vermieste, vermies, vermiest, haben, vermiest
75 entsichern, entsichere, entsichert, entsicherte, entsicherte, entsichere, entsichert, haben, entsichert
75 kurzschließen, schließe kurz, schließt kurz, schloss kurz, schlösse kurz, schließ kurz, schließt kurz, haben, kurzgeschlossen
74 blocken, blocke, blockt, blockte, blockte, block, blockt, haben, geblockt
74 zurückweisen, weise zurück, weist zurück, wies zurück, wiese zurück, weise zurück, weist zurück, haben, zurückgewiesen
74 abzocken, zocke ab, zockt ab, zockte ab, zockte ab, zocke ab, zockt ab, haben, abgezockt
74 gurren, gurre, gurrt, gurrte, gurrte, gurre, gurrt, haben, gegurrt
74 verschlechtern, verschlechtere, verschlechtert, verschlechterte, verschlechterte, verschlechter, verschlechtert, haben, verschlechtert
74 abweichen, weiche ab, weicht ab, wich ab, wiche ab, weich ab, weicht ab, sein, abgewichen
74 verblüffen, verblüffe, verblüfft, verblüffte, verblüffte, verblüffe, verblüfft, haben, verblüfft
74 quittieren, quittiere, quittiert, quittierte, quittierte, quittiere, quittiert, haben, quittiert
74 heranwachsen, wachse heran, wächst heran, wuchs heran, wüchse heran, wachse heran, wachst heran, sein, herangewachsen
74 dominieren, dominiere, dominiert, dominierte, dominierte, dominier, dominiert, haben, dominiert
74 lästern, lästere, lästert, lästerte, lästerte, lästere, lästert, haben, gelästert
74 rotieren, rotiere, rotiert, rotierte, rotierte, rotier, rotiert, haben, rotiert
74 diagnostizieren, diagnostiziere, diagnostiziert, diagnostizierte, diagnostizierte, diagnostiziere, diagnostiziert, haben, diagnostiziert
74 benützen, benütze, benützt, benützte, benützte, benütze, benützt, haben, benützt
74 entehren, entehre, entehrt, entehrte, entehrte, entehr, entehrtet, haben, entehrt
74 verleumden, verleumde, verleumdet, verleumdete, verleumdete, verleumde, verleumdet, haben, verleumdet
73 perfektionieren, perfektioniere, perfektioniert, perfektionierte, perfektionierte, perfektioniere, perfektioniert, haben, perfektioniert
73 ermüden, ermüde, ermüdet, ermüdete, ermüdete, ermüde, ermüdet, haben, ermüdet
73 quasseln, quassele, quasselt, quasselte, quasselte, quassele, quasselt, haben, gequasselt
73 verkleinern, verkleinere, verkleinert, verkleinerte, verkleinerte, verkleinere, verkleinert, haben, verkleinert
73 auffassen, fasse auf, fasst auf, fasste auf, fasste auf, fasse auf, fasst auf, haben, aufgefasst
73 trampeln, trample, trampelt, trampelte, trampelte, trampel, trampelt, sein, getrampelt
73 überreagieren, überreagiere, überreagiert, überreagierte, überreagierte, überreagier, überreagiert, haben, überreagiert
73 verwunden, verwunde, verwundet, verwundete, verwundete, verwund, verwundet, haben, verwundet
73 anregen, rege an, regt an, regte an, regte an, reg an, regt an, haben, angeregt
73 blechen, bleche, blecht, blechte, blechte, blech, blecht, haben, geblecht
73 sprießen, sprieße, sprießt, spross, sprösse, sprieß, sprießt, sein, gesprossen
72 beschreiten, beschreite, beschreitet, beschritt, beschritte, beschreit, beschreitet, haben, beschritten
72 stornieren, storniere, storniert, stornierte, stornierte, storniere, storniert, haben, storniert
72 durchdenken, durchdenke, durchdenkt, durchdachte, durchdächte, durchdenke, durchdenkt, haben, durchdacht
72 umwerfen, werfe um, wirft um, warf um, würfe um, wirf um, werft um, haben, umgeworfen
72 säcken, säcke, säckt, säckte, säckte, säck, säckt, haben, gesäckt
72 tadeln, tadele, tadelt, tadelte, tadelte, tadele, tadelt, haben, getadelt
72 nachzählen, zähle nach, zählt nach, zählte nach, zählte nach, zähl nach, zählt nach, haben, nachgezählt
72 berichtigen, berichtige, berichtigt, berichtigte, berichtigte, berichtige, berichtigt, haben, berichtigt
71 übersteigen, übersteige, übersteigt, überstieg, überstiege, übersteig, übersteigt, haben, überstiegen
71 enthaupten, enthaupte, enthauptet, enthauptete, enthauptete, enthaupte, enthauptet, haben, enthauptet
71 abfüllen, fülle ab, füllt ab, füllte ab, füllte ab, füll ab, füllt ab, haben, abgefüllt
71 abrufen, rufe ab, ruft ab, rief ab, riefe ab, ruf ab, ruft ab, haben, abgerufen
71 bewilligen, bewillige, bewilligt, bewilligte, bewilligte, bewillige, bewilligt, haben, bewilligt
71 entleeren, entleere, entleert, entleerte, entleerte, entleere, entleert, haben, entleert
71 näherkommen, komme näher, kommt näher, kam näher, käme näher, komm näher, kommt näher, sein, nähergekommen
71 intubieren, intubiere, intubiert, intubierte, intubierte, intubier, intubiert, haben, intubiert
71 necken, necke, neckt, neckte, neckte, necke, neckt, haben, geneckt
71 vermarkten, vermarkte, vermarktet, vermarktete, vermarktete, vermarkt, vermarktet, haben, vermarktet
71 erhören, erhöre, erhört, erhörte, erhörte, erhöre, erhört, haben, erhört
70 horten, horte, hortet, hortete, hortete, hort, hortet, haben, gehortet
70 abspritzen, spritze ab, spritzt ab, spritzte ab, spritzte ab, spritz ab, spritzt ab, haben, abgespritzt
70 schmatzen, schmatze, schmatzt, schmatzte, schmatzte, schmatz, schmatzt, haben, geschmatzt
70 dirigieren, dirigiere, dirigiert, dirigierte, dirigierte, dirigier, dirigiert, haben, dirigiert
70 erzittern, erzittere, erzittert, erzitterte, erzitterte, erzitter, erzittert, sein, erzittert
70 ekeln, ekle, ekelt, ekelte, ekelte, ekle, ekelt, haben, geekelt
70 schwindeln, schwindele, schwindelt, schwindelte, schwindelte, schwindele, schwindelt, haben, geschwindelt
70 spuken, spuke, spukt, spukte, spukte, spuk, spukt, haben, gespukt
70 diskreditieren, diskreditiere, diskreditiert, diskreditierte, diskreditierte, diskreditiere, diskreditiert, haben, diskreditiert
69 verfrachten, verfrachte, verfrachtet, verfrachtete, verfrachtete, verfracht, verfrachtet, haben, verfrachtet
69 zusammenbauen, baue zusammen, baut zusammen, baute zusammen, baute zusammen, bau zusammen, baut zusammen, haben, zusammengebaut
69 beliefern, beliefere, beliefert, belieferte, belieferte, beliefere, beliefert, haben, beliefert
69 versenden, versende, versendet, versandte, versendete, versende, versendet, haben, versandt
69 sohlen, sohle, sohlt, sohlte, sohlte, sohl, sohlt, haben, gesohlt
69 trügen, trüge, trügt, trog, tröge, trüg, trügt, haben, getrogen
69 abwechseln, wechsel ab, wechselt ab, wechselte ab, wechselte ab, wechsel ab, wechselt ab, haben, abgewechselt
69 fertigstellen, stelle fertig, stellt fertig, stellte fertig, stellte fertig, stell fertig, stellt fertig, haben, fertiggestellt
69 erarbeiten, erarbeite, erarbeitet, erarbeitete, erarbeitete, erarbeit, erarbeitet, haben, erarbeitet
69 entzücken, entzücke, entzückt, entzückte, entzückte, entzück, entzückt, haben, entzückt
69 mogeln, mogle, mogelt, mogelte, mogelte, mogle, mogelt, haben, gemogelt
69 ebnen, ebne, ebnet, ebnete, ebnete, ebne, ebnet, haben, geebnet
68 lähmen, lähme, lähmt, lähmte, lähmte, lähme, lähmt, haben, gelähmt
68 auswerten, werte aus, wertet aus, wertete aus, wertete aus, werte aus, wertet aus, haben, ausgewertet
68 beschwichtigen, beschwichtige, beschwichtigt, beschwichtigte, beschwichtigte, beschwichtig, beschwichtigt, haben, beschwichtigt
68 verwesen, verwese, verwest, verweste, verweste, verwes, verwest, sein, verwest
68 normen, normen, normt, normte, normte, norm, normt, haben, genormt
68 herumlungern, lungere herum, lungert herum, lungerte herum, lungerte herum, lungere herum, lungert herum, haben, herumgelungert
68 entlocken, entlocke, entlockt, entlockte, entlockte, entlock, entlockt, haben, entlockt
68 mildern, mildere, mildert, milderte, milderte, mildere, mildert, haben, gemildert
68 humpeln, humpel, humpelt, humpelte, humpelte, humpel, humpelt, sein, gehumpelt
68 huldigen, huldige, huldigt, huldigte, huldigte, huldige, huldigt, haben, gehuldigt
68 verkabeln, verkabele, verkabelt, verkabelte, verkabelte, verkabel, verkabelt, haben, verkabelt
68 outen, oute, outet, outete, outete, out, outet, haben, geoutet
68 aussaugen, sauge aus, saugt aus, sog aus, söge aus, sauge aus, saugt aus, haben, ausgesogen
68 schwatzen, schwatze, schwatzt, schwatzte, schwatzte, schwatz, schwatzt, haben, geschwatzt
68 mäßigen, mäßige, mäßigt, mäßigte, mäßigte, mäßige, mäßigt, haben, gemäßigt
68 implantieren, implantiere, implantiert, implantierte, implantierte, implantier, implantiert, haben, implantiert
68 knattern, knattere, knattert, knatterte, knatterte, knattere, knattert, haben, geknattert
67 zubringen, bringe zu, bringt zu, brachte zu, brächte zu, bring zu, bringt zu, haben, zugebracht
67 tendieren, tendiere, tendiert, tendierte, tendierte, tendiere, tendiert, haben, tendiert
67 bekriegen, bekriege, bekriegt, bekriegte, bekriegte, bekriege, bekriegt, haben, bekriegt
67 entfesseln, entfessele, entfesselt, entfesselte, entfesselte, entfessele, entfesselt, haben, entfesselt
67 schrammen, schramme, schrammt, schrammte, schrammte, schramm, schrammt, haben, geschrammt
67 verdreifachen, verdreifache, verdreifacht, verdreifachte, verdreifachte, verdreifach, verdreifacht, haben, verdreifacht
67 stutzen, stutze, stutzt, stutzte, stutzte, stutze, stutzt, haben, gestutzt
67 auskundschaften, kundschafte aus, kundschaftet aus, kundschaftete aus, kundschaftete aus, kundschafte aus, kundschaftet aus, haben, ausgekundschaftet
67 umfassen, umfasse, umfasst, umfasste, umfasste, umfasse, umfasst, haben, umfasst
67 zoomen, zoome, zoomt, zoomte, zoomte, zoom, zoomt, haben, gezoomt
67 einlaufen, laufe ein, läuft ein, lief ein, liefe ein, lauf ein, lauft ein, sein, eingelaufen
67 erhaschen, erhasche, erhascht, erhaschte, erhaschte, erhasch, erhascht, haben, erhascht
67 bekunden, bekunde, bekundet, bekundete, bekundete, bekund, bekundet, haben, bekundet
66 zwängen, zwänge, zwängt, zwängte, zwängte, zwäng, zwängt, haben, gezwängt
66 vertauschen, vertausche,  vertauscht,  vertauschte,  vertauschte, vertausch, vertauscht, haben, vertauscht
66 ausweiden, weide aus, weidet aus, weidete aus, weidete aus, weid aus, weidet aus, haben, ausgeweidet
66 posen, pose, post, poste, poste, pose, post, haben, gepost
66 petzen, petze, petzt, petzte, petzte, petz, petzt, haben, gepetzt
66 debattieren, debattiere, debattiert, debattierte, debattierte, debattiere, debattiert, haben, debattiert
66 abseilen, seile ab, seilt ab, seilte ab, seilte ab, seil ab, seilt ab, haben, abgeseilt
66 konsumieren, konsumiere, konsumiert, konsumierte, konsumierte, konsumiere, konsumiert, haben, konsumiert
66 pendeln, pendle, pendelt, pendelte, pendelte, pendle, pendelt, haben, gependelt
66 regulieren, reguliere, reguliert, regulierte, regulierte, reguliere, reguliert, haben, reguliert
66 liebkosen, liebkose, liebkost, liebkoste, liebkoste, liebkose, liebkost, haben, geliebkost
66 flitzen, flitze, flitzt, flitzte, flitzte, flitz, flitzt, haben, geflitzt
66 satteln, sattle, sattelt, sattelte, sattelte, sattle, sattelt, haben, gesattelt
65 nippeln, nippel, nippelt, nippelte, nippelte, nippel, nippelt, haben, genippelt
65 gaunern, gaunere, gaunert, gaunerte, gaunerte, gauner, gaunert, haben, gegaunert
65 durchbringen, bringe durch, bringt durch, brachte durch, brächte durch, bring durch, bringt durch, haben, durchgebracht
65 verhüten, verhüte, verhütet, verhütete, verhütete, verhüte, verhütet, haben, verhütet
65 synchronisieren, synchronisiere, synchronisiert, synchronisierte, synchronisierte, synchronisier, synchronisiert, haben, synchronisiert
65 festsetzen, setze fest, setzt fest, setzte fest, setzte fest, setz fest, setzt fest, haben, festgesetzt
65 jauchzen, jauchze, jauchzt, jauchzte, jauchzte, jauchze, jauchzt, haben, gejauchzt
65 trachten, trachte, trachtet, trachtete, trachtete, tracht, trachtet, haben, getrachtet
65 absahnen, sahne ab, sahnt ab, sahnte ab, sahnte ab, sahne ab, sahnt ab, haben, abgesahnt
