schwerkriegsbeschädigt, —, —
schwerlötig, —, —
schwerpunktmäßig, —, —
schwerreich, —, —
schwertförmig, —, —
schwerwiegend, schwerwiegender, schwerwiegendsten
schwesterlich, schwesterlicher, schwesterlichsten
schwielig, schwieliger, schwieligsten
schwierig, schwieriger, schwierigsten
schwimmfähig, -, -
schwindelfrei, schwindelfreier, schwindelfreiesten
schwindelig, schwindeliger, schwindeligsten
schwindsüchtig, —, —
schwul, schwuler, schwulsten
schwulenfeindlich, schwulenfeindlicher, schwulenfeindlichsten
schwungvoll, schwungvoller, schwungvollsten
schwäbisch, schwäbischer, schwäbischsten
schwächlich, schwächlicher, schwächlichsten
schwärmerisch, schwärmerischer, schwärmerischsten
schwärzlich, schwärzlicher, schwärzlichsten
schwätzicht, schwätzichter, schwätzichtsten
schwül, schwüler, schwülsten
schwülstig, schwülstiger, schwülstigsten
schäbig, schäbiger, schäbigsten
schädlich, schädlicher, schädlichsten
schändlich, schändlicher, schändlichsten
schätzomativ, —, —
schön, schöner, schönsten
schön, schöner, schönsten
schöpferisch, –, –
schüchtern, schüchterner, schüchternsten
schüsselförmig, —, —
schütter, schütterer, schüttersten
sechsarmig, —, —
sechseckig, —, —
sechsfach, —, —
sechsjährig, -, -
sechsjährlich, -, -
sechsköpfig, —, —
sechsminütig, -, -
sechsmonatig, -, -
sechsmonatlich, -, -
sechspfündig, -, -
sechsprozentig, -, -
sechssemestrig, -, -
sechssilbig, -, -
sechsstellig, —, —
sechsstrahlig, —, —
sechsstöckig, -, -
sechsstündig, —, —
sechsstündlich, -, -
sechste, —, —
sechsteilig, -, -
sechstel, -, -
sechstägig, -, -
sechstäglich, -, -
sechswertig, —, —
sechswöchentlich, -, -
sechswöchig, —, —
sechzehnjährig, -, -
sechzehnpfündig, -, -
sechzehnstündig, -, -
sechzehnte, —, —
sechzehntägig, -, -
sechzigjährig, -, -
sechzigminütig, -, -
sechzigpfündig, -, -
sechzigprozentig, -, -
sechzigste, —, —
sedativ, –, –
sediert, —, —
seeklar, -, -
seekrank, -, -
seelenruhig, seelenruhiger, seelenruhigsten
seelenvoll, seelenvoller, seelenvollsten
seelisch, —, —
seemannssprachlich, -, -
seeschwäbisch, —, —
seeseitig, —, —
seetüchtig, seetüchtiger, seetüchtigsten
segensreich, segensreicher, segensreichsten
sehenswert, sehenswerter, sehenswertesten
sehnig, sehniger, sehnigsten
sehnlich, sehnlicher, sehnlichsten
sehnsüchtig, sehnsüchtiger, sehnsüchtigsten
seicht, seichter, seichtesten
seiden, —, —
seidig, seidiger, seidigsten
seifig, seifiger, seifigsten
seiger, —, —
seimig, seimiger, seimigsten
seismisch, —, —
seismografisch, —, —
seismographisch, —, —
seismologisch, -, -
seitherig, —, —
seitlich, seitlicher, seitlichsten
sekkant, sekkanter, sekkantesten
sekret, sekreter, sekretesten
sektoral, -, -
sekundengenau, —, —
sekundenlang, —, —
sekundenschnell, -, -
sekundär, —, —
sekündlich, -, -
selbstbestimmt, selbstbestimmter, selbstbestimmtesten
selbstbewusst, selbstbewusster, selbstbewusstesten
selbstbezüglich, selbstbezüglicher, selbstbezüglichsten
selbsterklärend, —, —
selbstgebaut, -, -
selbstgefällig, selbstgefälliger, selbstgefälligsten
selbstgemacht, —, —
selbstgerecht, selbstgerechter, selbstgerechtesten
selbstherrlich, selbstherrlicher, selbstherrlichsten
selbstironisch, selbstironischer, selbstironischsten
selbstisch, selbstischer, selbstischsten
selbstklebend, -, -
selbstkritisch, selbstkritischer, selbstkritischsten
selbstlos, selbstloser, selbstlosesten
selbstsicher, selbstsicherer, selbstsichersten
selbstständig, selbstständiger, selbstständigsten
selbstsüchtig, selbstsüchtiger, selbstsüchtigsten
selbsttätig, —, —
selbstverliebt, selbstverliebter, selbstverliebtesten
selbstverständlich, selbstverständlicher, selbstverständlichsten
selbständig, selbständiger, selbständigsten}}
selektionistisch, selektionistischer, selektionistischsten
selektiv, selektiver, selektivsten
selig, seliger, seligsten
selten, seltener, seltensten
seltsam, seltsamer, seltsamsten
semantisch, —, —
semasiologisch, —, —
semesterbegleitend, —, —
semiotisch, —, —
semitisch, —, —
senegalesisch, —, —
senil, seniler, senilsten
senior, —, —
seniorentauglich, seniorentauglicher, seniorentauglichsten
senkrecht, senkrechter, senkrechtesten
sensationell, sensationeller, sensationellsten
sensationslüstern, sensationslüsterner, sensationslüsternsten
sensibel, sensibler, sensibelsten
sensitiv, sensitiver, sensitivsten
sensuell, sensueller, sensuellsten
sentimental, sentimentaler, sentimentalsten
sentimentalisch, sentimentalischer, sentimentalischsten
separat, —, —
sephardisch, —, —
septiert, -, -
septisch, septischer, septischsten
sequentiell, —, —
sequenziell, —, —
seraphisch, -, -
serbisch, serbischer, serbischsten
serbisch-montenegrinisch, —, —
serbokroatisch, —, —
seriell, —, —
serienmäßig, —, —
serienreif, serienreifer, serienreifsten
serifenlos, -, -
seriös, seriöser, seriösesten
serpens, —, —
servil, serviler, servilsten
sesshaft, sesshafter, sesshaftesten
sexagesimal, —, —
sexbesessen, sexbesessener, sexbesessensten
sexistisch, sexistischer, sexistischsten
sexual, sexualer, sexualsten
sexuell, sexueller, sexuellsten
sexy, sexyer, sexysten
seychellisch, —, —
sezessionistisch, sezessionistischer, sezessionistischsten
siamesisch, siamesischer, siamesischsten
sibirisch, sibirischer, sibirischsten
sibyllinisch, —, —
sichelförmig, —, —
sicher, sicherer, sichersten
sichergestellt, —, —
sichtbar, sichtbarer, sichtbarsten
sichtbarlich, sichtbarlicher, sichtbarlichsten
sichtlaut, —, —
sichtlich, sichtlicher, sichtlichsten
sickich, sickicher, sickichsten
sickig, sickiger, sickigsten
siderisch, —, —
siebeneckig, —, —
siebenfach, —, —
siebenjährig, -, -
siebenjährlich, -, -
siebenminütig, -, -
siebenmonatig, -, -
siebenmonatlich, -, -
siebenprozentig, -, -
siebensemestrig, -, -
siebenstellig, —, —
siebenstöckig, -, -
siebenstündig, —, —
siebenstündlich, -, -
siebente, —, —
siebentägig, -, -
siebentäglich, -, -
siebenundachtzigste, —, —
siebenwöchentlich, -, -
siebenwöchig, —, —
siebförmig, —, —
siebte, —, —
siebzehnjährig, -, -
siebzehnpfündig, -, -
siebzehnstündig, -, -
siebzehnte, —, —
siebzehntägig, -, -
siebzigjährig, -, -
siebzigminütig, -, -
siebzigste, —, —
siech, siecher, siechsten
siegerländisch, -, -
siegesbewusst, siegesbewusster, siegesbewusstesten
siegesgewiss, siegesgewisser, siegesgewissesten
siegreich, siegreicher, siegreichsten
sierra-leonisch, —, —
signifikant, signifikanter, signifikantesten
silbenbildend, -, -
silbentragend, -, -
silberbeschlagen, -, -
silberfarben, —, —
silbergeschmückt, —, —
silbergeziert, —, —
silberglänzend, -, -
silberhaltig, —, —
silberig, —, —
silbern, -, -
silbisch, -, -
silbrig, —, —
siliciumhaltig, —, —
siliziumhaltig, —, —
simbabwisch, —, —
similär, —, —
simpel, simpler, simpelsten
simultan, —, —
sinfonisch, sinfonischer, sinfonischsten
singapurisch, —, —
singhalesisch, singhalesischer, singhalesischsten
singulär, —, —
sinister, sinistrer, sinistersten
sinistral, —, —
sinnbildlich, —, —
sinnentstellend, sinnentstellender, sinnentstellendsten
sinnergebend, —, —
sinnfrei, sinnfreier, sinnfreisten
sinnfällig, sinnfälliger, sinnfälligsten
sinngemäß, sinngemäßer, sinngemäßesten
sinnig, sinniger, sinnigsten
sinnlich, sinnlicher, sinnlichsten
sinnlos, sinnloser, sinnlosesten
sinnstiftend, —, —
sinnverwandt, sinnverwandter, sinnverwandtesten
sinnvoll, sinnvoller, sinnvollsten
sintflutartig, —, —
siriusfern, —, —
sittenwidrig, —, —
sittlich, sittlicher, sittlichsten
sittsam, sittsamer, sittsamsten
situativ, —, —
situiert, situierter, situiertesten
sixtinisch, —, —
sizilianisch, sizilianischer, sizilianischsten
skabrös, skabröser, skabrösesten
skandalös, skandalöser, skandalösesten
skandinavisch, —, —
skatologisch, -, -
skeptisch, skeptischer, skeptischsten
sklawinisch, —, —
skoptisch, skoptischer, skoptischsten
skrofulös, skrofulöser, skrofulösesten
skrupellos, skrupelloser, skrupellosesten
skrupulös, skrupulöser, skrupulösesten
skurril, skurriler, skurrilsten
skythisch, —, —
slawisch, slawischer, slawischsten
slovenisch, —, —
slowakisch, slowakischer, slowakischsten
slowenisch, slowenischer, slowenischsten
small, —, —
smaragden, —, —
smaragdgrün, —, —
smart, smarter, smartesten
so genannt, —, —
sodomitisch, -, -
sofortig, —, —
sogenannt, —, —
soigniert, soignierter, soigniertesten
sokratisch, -, -
solar, —, —
solarbetrieben, —, —
solarthermisch, -, -
soldatisch, soldatischer, soldatischsten
solenn, solenner, solennsten
solid, solider, solidesten
solidarisch, solidarischer, solidarischsten
solide, solider, solidesten
solipsistisch, —, —
solitär, —, —
solubel, —, —
solvent, solventer, solventesten
somalisch, —, —
somatisch, —, —
sommerfest, —, —
sommergrün, —, —
sommerlich, sommerlicher, sommerlichsten
somnambul, —, —
somnolent, —, —
sonderbar, sonderbarer, sonderbarsten
sondergleichen, —, —
sonderlich, sonderlicher, sonderlichsten
sonderpädagogisch, –, –
sonnendurchflutet, -, -
sonnenähnlich, —, —
sonnig, sonniger, sonnigsten
sonntägig, –, –
sonntäglich, sonntäglicher, sonntäglichsten
sonor, sonorer, sonorsten
sonstig, —, —
sophistisch, sophistischer, sophistischsten
sorbisch, sorbischer, sorbischsten
sorgenfrei, —, —
sorgenlos, sorgenloser, sorgenlosesten
sorgfältig, sorgfältiger, sorgfältigsten
sorglos, sorgloser, sorglosesten
sorgsam, sorgsamer, sorgsamsten
sortenrein, —, —
soteriologisch, —, —
soulig, souliger, souligsten
souverän, souveräner, souveränsten
sowjetisch, sowjetischer, sowjetischsten
sowjetzonal, —, —
sozial, sozialer, sozialsten
sozialdemokratisch, -, -
sozialistisch, –, –
sozialpolitisch, —, —
sozialverträglich, sozialverträglicher, sozialverträglichsten
soziokulturell, —, —
soziologisch, -, -
sozioökologisch, —, —
sozioökonomisch, —, —
spack, spacker, spacksten
spackig, spackiger, spackigsten
spagirisch, —, —
spalterbig, —, —
spanisch, spanischer, spanischsten
spannend, spannender, spannendsten
spannungsarm, spannungsärmer, spannungsärmsten
sparsam, sparsamer, sparsamsten
spartanisch, spartanischer, spartanischsten
spasmisch, —, —
spastisch, spastischer, spastischsten
spatig, —, —
spatig, —, —
spaßig, spaßiger, spaßigsten
speckig, speckiger, speckigsten
speditiv, —, —
speicherresident, —, —
speiübel, speiübler, speiübelsten
spektakulär, spektakulärer, spektakulärsten
spektral, –, –
spekulativ, spekulativer, spekulativsten
sperrangelweit, —, —
sperrig, sperriger, sperrigsten
spesenfrei, —, —
spezial, spezialer, spezialsten
spezialisiert, -, -
speziell, spezieller, speziellsten
spezifisch, spezifischer, spezifischsten
sphärisch, sphärischer, sphärischsten
spiegelblank, —, —
spiegelglatt, —, —
spielbar, –, –
spielend, -, -
spielerisch, spielerischer, spielerischsten
spielpädagogisch, —, —
spielsüchtig, spielsüchtiger, spielsüchtigsten
spießbürgerlich, spießbürgerlicher, spießbürgerlichsten
spießförmig, —, —
spießig, spießiger, spießigsten
spillerig, spilleriger, spillerigsten
spillrig, spillriger, spillrigsten
spinal, —, —
spindeldürr, -, -
spindelförmig, —, —
spinnefeind, —, —
spinnert, spinnerter, spinnertsten
spinös, spinöser, spinösesten
spiralförmig, -, -
spiritistisch, spiritistischer, spiritistischsten
spirituell, spiritueller, spirituellsten
spitz, spitzer, spitzesten
spitzenmäßig, spitzenmäßiger, spitzenmäßigsten
spitzfindig, spitzfindiger, spitzfindigsten
spitzig, spitziger, spitzigsten
spitzwinklig, spitzwinkliger, spitzwinkligsten
splitterfasernackt, —, —
splitternackt, -, -
spongiform, —, —
spontan, spontaner, spontansten
spontansprachlich, –, –
sporadisch, sporadischer, sporadischsten
sportiv, sportiver, sportivsten
sportlich, sportlicher, sportlichsten
sportmedizinisch, -, -
sportwissenschaftlich, —, —
spottbillig, —, —
spottschlecht, -, -
spottsüchtig, spottsüchtiger, spottsüchtigsten
sprachgeschichtlich, -, -
sprachgewaltig, sprachgewaltiger, sprachgewaltigsten
sprachgewandt, sprachgewandter, sprachgewandtesten
sprachkritisch, sprachkritischer, sprachkritischsten
sprachlich, -, -
sprachlos, —, —
sprachwissenschaftlich, —, —
sprechend, -, -
sprechfaul, sprechfauler, sprechfaulsten
spritig, —, —
spruchreif, —, —
sprungbereit, —, —
sprunghaft, sprunghafter, sprunghaftesten
spröde, spröder, sprödesten
spurlos, —, —
spärlich, spärlicher, spärlichsten
spät, später, spätesten
spätbarock, –, –
später, —, —
spätlateinisch, —, —
spätmittelhochdeutsch, —, —
spätrömisch, -, -
spöttisch, spöttischer, spöttischsten
spürbar, spürbarer, spürbarsten
sri-lankisch, —, —
staatenbildend, —, —
staatenlos, —, —
staatlich, -, -
staatsgefährdend, -, -
staatstragend, —, —
stabförmig, —, —
stabil, stabiler, stabilsten
staccatoartig, staccatoartiger, staccatoartigsten
stachelig, stacheliger, stacheligsten
stad, —, —
stadtbekannt, stadtbekannter, stadtbekanntesten
stadtbremisch, -, -
stalinistisch, stalinistischer, stalinistischsten
stammesgeschichtlich, -, -
standardisiert, -, -
standardmäßig, —, —
standardsprachlich, —, —
standesamtlich, -, -
standesbewusst, —, —
standesgemäß, standesgemäßer, standesgemäßesten
standhaft, standhafter, standhaftesten
standrechtlich, —, —
stapelbar, –, –
stark, stärker, stärksten
starr, starrer, starrsten
starrsinnig, starrsinniger, starrsinnigsten
startbereit, —, —
startklar, —, —
stationär,  -, -
statisch, statischer, statischsten
statistisch, —, —
stattfindend, -, -
statthaft, statthafter, statthaftesten
stattlich, stattlicher, stattlichsten
statutarisch, —, —
stauanfällig, stauanfälliger, stauanfälligsten
staubig, staubiger, staubigsten
stecknadelkopfgroß, —, —
steif, steifer, steifsten
steigend, -, -
steigerbar,  –, –
steil, steiler, steilsten
steinalt, —, —
steinern, —, —
steinig, steiniger, steinigsten
steinreich, steinreicher, steinreichsten
steinzeitlich, —, —
steirisch, steirischer, steirischsten
stellar, —, —
stellvertretend, —, —
stenographisch, —, —
stenohalin, —, —
stenök, —, —
sterbenskrank, -, -
sterbenslangweilig, -, -
sterblich, —, —
stereotyp, —, —
steril, steriler, sterilsten
sterisch, —, —
sternförmig, —, —
sternhagelvoll, —, —
stet, —, —
stetig, —, —
steuerbar, —, —
steuerbar, —, —
steuerfrei, —, —
steuerlich, —, —
steuerpflichtig, —, —
steuerpolitisch, —, —
sthenisch, -, -
stichfest, stichfester, stichfestesten
stichhaltig, stichhaltiger, stichhaltigsten
stichometrisch, —, —
stichprobenartig, —, —
stichprobenhaft, —, —
stickig, stickiger, stickigsten
stickstoffhaltig, stickstoffhaltiger, stickstoffhaltigsten
stiefmütterlich, stiefmütterlicher, stiefmütterlichsten
stielförmig, —, —
stier, stierer, stiersten
stierig, stieriger, stierigsten
stilistisch, stilistischer, stilistischsten
still, stiller, stillsten
stillos, stilloser, stillosesten
stillschweigend, —, —
stilmäßig, stilmäßiger, stilmäßigsten
stilsicher, stilsicherer, stilsichersten
stilvoll, stilvoller, stilvollsten
stimmenmäßig, —, —
stimmhaft, —, —
stimmlos, —, —
stinkfaul, stinkfauler, stinkfaulsten
stipulativ, —, —
stochastisch, —, —
stockbesoffen, -, -
stockdunkel, —, —
stockeifersüchtig, —, —
stockfinster, —, —
stocknüchtern, -, -
stocksteif, -, -
stocktaub, —, —
stofflich, stofflicher, stofflichsten
stoisch, stoischer, stoischsten
stolz, stolzer, stolzesten
stomachal, —, —
stop-and-go, —, —
stotterig, stotteriger, stotterigsten
stottrig, stottriger, stottrigsten
strack, stracker, stracksten
strafbar, strafbarer, strafbarsten
strafbefreiend, —, —
strafbewehrt, —, —
straff, straffer, straffsten
straffrei, -, -
strafmildernd, —, —
strafmindernd, —, —
strafmündig, —, —
strafprozessual, –, –
strafrechtlich, —, —
strafunmündig, —, —
strafverdächtig, —, —
strafverschärfend, —, —
strahlend, strahlender, strahlendsten
strahlenförmig, —, —
stramm, strammer, strammsten
strangförmig, -, -
strapaziös, strapaziöser, strapaziösesten
strategisch,  strategischer, strategischsten
strauchartig, strauchartiger, strauchartigsten
straßenbahnähnlich, —, —
straßenköterblond, —, —
strebsam, strebsamer, strebsamsten
streichbar, -, -
streifenförmig, —, —
streitbar, streitbarer, streitbarsten
streitbefangen, —, —
streitig, —, —
streitsüchtig, streitsüchtiger, streitsüchtigsten
streng genommen, strenger genommen, strengsten genommen
streng, strenger, strengsten
strenggläubig, strenggläubiger, strenggläubigsten
stressfrei, —, —
stressresistent, stressresistenter, stressresistentesten
streufähig, streufähiger, streufähigsten
strichliert, –, –
strichpunktiert, –, –
strikt, strikter, striktesten
stringent, stringenter, stringentesten
strittig, strittiger, strittigsten
strohblond, —, —
strohdumm, -, -
strohen, —, —
stromführend, —, —
stromlinienförmig, stromlinienförmiger, stromlinienförmigsten
stromlos, —, —
strukturell, —, —
strukturiert, strukturierter, strukturiertesten
strumpfsockert, –, –
strumpfsockig, –, –
strunzdumm, —, —
struppig, struppiger, struppigsten
struwwelig, struwweliger, struwweligsten
sträflich, sträflicher, sträflichsten
strümpfig, –, –
stubenrein, stubenreiner, stubenreinsten
studentisch, studentischer, studentischsten
stufenförmig, —, —
stufenlos, —, —
stumm, stummer, stummsten
stumpf, stumpfer, stumpfsten
stumpfsinnig, stumpfsinniger, stumpfsinnigsten
stundenlang, -, -
stupend, stupender, stupendesten
stupide, stupider, stupidesten
stupsnasig, stupsnasiger, stupsnasigsten
stur, sturer, stursten
sturmbedroht, —, —
sturmfrei, -, -
sturmgepeitscht, —, —
sturmreif, —, —
sturmschnell, —, —
sturmsicher, sturmsicherer, sturmsichersten
sturzbesoffen, -, -
sturzbetrunken, —, —
stutenbissig, stutenbissiger, stutenbissigsten
stutzig, -, -
stylish, stylisher, stylishsten
städtebaulich, -, -
städtisch, —, —
stählern, —, —
stämmig, stämmiger, stämmigsten
ständig, —, —
stärkehaltig, —, —
stöchiometrisch, -, -
störend, störender, störendsten
störrisch, störrischer, störrischsten
stündlich, -, -
stürmisch, stürmischer, stürmischsten
stützbar, –, –
subaltern, subalterner, subalternsten
subaquatisch, —, —
subarktisch, —, —
subdural, —, —
subfebril, —, —
subfossil, —, —
subgingival, —, —
subglazial, —, —
subjektiv, subjektiver, subjektivsten
subkonszient, —, —
subkrustal, —, —
subkulturell, -, -
subkutan, —, —
sublim, sublimer, sublimsten
subliminal, —, —
sublingual, —, —
sublunarisch, —, —
submarin, —, —
submers, —, —
submikroskopisch, —, —
submiss, submisser, submissesten
submissiv, submissiver, submissivsten
submukös, -, -
subnival, —, —
suboptimal, —, —
suborbital, —, —
subperiostal, —, —
subphrenisch, —, —
subpolar, —, —
subsidiär, subsidiärer, subsidiärsten
substantiell, substantieller, substantiellsten
substantivisch , —, —
substanziell, substanzieller, substanziellsten
subsumtiv, —, —
subterran, —, —
subtil, subtiler, subtilsten
subtropisch, subtropischer, subtropischsten
subungual, —, —
suburbikarisch, —, —
subversiv, subversiver, subversivsten
suchtartig, —, —
suchtkrank, —, —
sudanesisch, —, —
sudetisch, -, -
suffizient, suffizienter, suffizientesten
suggestiv, suggestiver, suggestivsten
suizidal, suizidaler, suizidalsten
sukzessiv, -, -
sulzig, sulziger, sulzigsten
sumerisch, sumerischer, sumerischsten
summarisch, summarischer, summarischsten
summativ, —, —
sunnitisch, -, -
super, —, —
superb, superber, superbsten
supergen, —, —
superior, -, -
superlativ, —, —
superprovisorisch, —, —
superreich, -, -
superstitiös, superstitiöser, superstitiösesten
superzäh, -, -
supi, —, —
suppig, suppiger, suppigsten
supplementär, —, —
suppressiv, suppressiver, suppressivsten
supragingival, —, —
supraleitend, –, –
supranational, —, —
suprapubisch, —, —
surinamisch, —, —
surjektiv, —, —
surreal, surrealer, surrealsten
surrealistisch, surrealistischer, surrealistischsten
suspekt, suspekter, suspektesten
suszeptibel, suszeptibler, suszeptibelsten
swasiländisch, —, —
swasisch, —, —
sybaritisch, sybaritischer, sybaritischsten
symbolisch, symbolischer, symbolischsten
symmetrisch, symmetrischer, symmetrischsten
sympathetisch, —, —
sympathicolytisch, —, —
sympathikolytisch, —, —
sympathisch, sympathischer, sympathischsten
symphonisch, symphonischer, symphonischsten
symptomatisch, symptomatischer, symptomatischsten
synchron, —, —
synchronisch, -, -
syndetisch, -, -
synekdochisch, —, —
synergistisch, synergistischer, synergistischsten
synkretistisch, synkretistischer, synkretistischsten
synonym,  —, —
synoptisch, —, —
synsemantisch, —, —
synsystematisch, —, –
syntagmatisch, —, —
syntaktisch, —, —
syntaxonomisch, -, -
synthetisch, synthetischer, synthetischsten
syntonisch, —, —
synästhetisch, —, —
syphiliskrank, -, -
syrisch, syrischer, syrischsten
systematisch, systematischer, systematischsten
systemisch, —, —
systemkonform, -, -
systemlos, —, —
systemoid, systemoider, systemoidesten
systemrelevant, -, -
systemweit, —, —
szenig, szeniger, szenigsten
szenisch, szenischer, szenischsten
szientifisch, szientifischer, szientifischsten
são-toméisch, —, —
säbelbeinig, —, —
säbelförmig, —, —
sächlich, —, —
sächsisch, sächsischer, sächsischsten
sägeförmig, —, —
sägerau, sägerauer, sägerausten
säkular, säkularer, säkularsten
sämig, sämiger, sämigsten
säuberlich, säuberlicher, säuberlichsten
säuerlich, säuerlicher, säuerlichsten
säulenförmig, -, -
säumig, säumiger, säumigsten
säurefest, säurefester, säurefestesten
säurefrei, —, —
säurehaltig, säurehaltiger, säurehaltigsten
söhlig, —, —
süchtig, süchtiger, süchtigsten
südafrikanisch, —, —
südamerikanisch, südamerikanischer, südamerikanischsten
südatlantisch, —, —
südbairisch, —, —
süddeutsch, süddeutscher, süddeutschesten
südeuropäisch, südeuropäischer, südeuropäischsten
südkoreanisch, —, —
südlich, südlicher, südlichsten
südländisch, —, —
südostasiatisch, —, —
südostdeutsch, —, —
südosteuropäisch, südosteuropäischer, südosteuropäischsten
südsudanesisch, —, —
südwestlich, —, —
südöstlich, südöstlicher, südöstlichsten
süffig, süffiger, süffigsten
süffisant, süffisanter, süffisantesten
sündhaft, sündhafter, sündhaftesten
sündteuer, —, —
süß, süßer, süßesten
süßlich, süßlicher, süßlichsten
süßsauer, —, —
tabellarisch, —, —
tabellenförmig, —, —
tablettenförmig, –, –
tablettensüchtig, —, —
tabu, —, —
tadellos, tadelloser, tadellosesten
tadschikisch, —, —
tafelförmig, —, —
taff, taffer, taffsten
taften, —, —
tagaktiv, —, —
tagelang, —, —
tageshell, –, –
tageweise, —, —
taghell, –, –
tagtäglich, —, —
tak, —, —
taktil, taktiler, taktilsten
taktisch, taktischer, taktischsten
taktlos, taktloser, taktlosesten
taktvoll, taktvoller, taktvollsten
talentfrei, —, —
talentiert, talentierter, talentiertesten
talmudisch, talmudischer, talmudischsten
tangibel, —, —
tannen, —, —
tansanisch, —, —
tanzbar, tanzbarer, tanzbarsten
tapfer, tapferer, tapfersten
taphonomisch, —, —
tarentinisch, —, —
tariflich, —, —
tasmanisch, —, —
tassenförmig, —, —
tatarisch, —, —
tatendurstig, tatendurstiger, tatendurstigsten
tatenlos, —, —
tatkräftig, tatkräftiger, tatkräftigsten
tatsächlich, —, —
tatterig, tatteriger, tatterigsten
taub, tauber, taubsten
taubblind, -, -
taubenblau, —, —
taubeneigroß, —, —
taubengrau, —, —
taubstumm, —, —
taufrisch, taufrischer, taufrischsten
tauglich, tauglicher, tauglichsten
taumelig, taumeliger, taumeligsten
taupe, -, -
tausendfach, —, —
tausendpfündig, -, -
tausendste, —, —
tausendstel, —, —
tautologisch, —, —
taxativ, —, —
teaken, —, —
teambildend, —, —
teamfähig, teamfähiger, teamfähigsten
technikfeindlich, -, -
technisch, —, —
technogen, —, —
technologisch, –, –
teilbar, —, —
teilerfremd, —, —
teilgekadert, –, –
teilhaftig, —, —
teilnahmeberechtigt, —, —
teilverstaatlicht, —, —
tektonisch, -, -
telefonisch, -, -
telegen, telegener, telegensten
telegrafisch, -, -
teleoklin, —, —
teleologisch, -, -
telepathisch, -, -
tellurisch, —, —
temperamentvoll, temperamentvoller, temperamentvollsten
temperat, —, —
temperaturbeständig, temperaturbeständiger, temperaturbeständigsten
temporal, —, —
temporeich, temporeicher, temporeichsten
temporär, –, –
tendenziell, —, —
tendenziös, tendenziöser, tendenziösesten
tentativ, —, —
teratogen, —, —
teratologisch, —, —
terminal, —, —
termingerecht, —, —
ternär, —, —
terrestrisch, —, —
terrisch, —, —
territorial, -, -
terroristisch, terroristischer, terroristischsten
terrorverdächtig, —, —
tertiär, —, —
testierfähig, —, —
tetragonal, —, —
teuer, teurer, teuersten
teuflisch,  teuflischer, teuflischsten
teutonisch, teutonischer, teutonischsten
teutsch, teutscher, teutschesten
textil, —, —
textlich, —, —
textuell, —, —
thailändisch, —, —
thalassogen, —, —
theatral, —, —
theatralisch, theatralischer, theatralischsten
thebanisch, —, —
thematisch, —, —
theodosianisch, —, —
theologisch, theologischer, theologischsten
theoretisch, theoretischer, theoretischsten
theorielastig, theorielastiger, theorielastigsten
therapeutisch, —, —
therapierbar, —, —
therapieresistent, —, —
thermal, —, —
thermisch, —, —
thermodynamisch, -, -
thermophil, thermophiler, thermophilsten
thesenhaft, -, -
thetisch, —, —
thixotrop, –, –
thorakal, —, —
thüringisch, —, —
tibetisch, tibetischer, tibetischsten
tief, tiefer, tiefsten
tiefbewegt, tiefbewegter, tiefbewegtesten
tiefblau, —, —
tiefenpsychologisch, -, -
tiefgefroren, -, -
tiefgreifend, tiefgreifender, tiefgreifendsten
tiefgründig, tiefgründiger, tiefgründigsten
tiefreligiös, —, —
tiefschwarz, —, —
tiefschürfend, tiefschürfender, tiefschürfendsten
tiefsinnig, tiefsinniger, tiefsinnigsten
tieftraurig, —, —
tierisch, tierischer, tierischsten
tierlich, —, —
tierlieb, tierlieber, tierliebsten
tiermedizinisch, -, -
tierpsychologisch, -, -
timid, timider, timidesten
timokratisch, timokratischer, timokratischsten
timoresisch, —, —
timorisch, —, —
tipptopp, —, —
tirolerisch, tirolerischer, tirolerischsten
tirolisch, tirolischer, tirolischsten
titanisch, titanischer, titanischsten
tobsüchtig, tobsüchtiger, tobsüchtigsten
todblass, —, —
todernst, —, —
todesmutig, todesmutiger, todesmutigsten
todestrunken, —, —
todgeweiht, —, —
todkrank, —, —
todmüde, -, -
todschick, —, —
todsicher, -, -
toff, toffer, toffsten
togoisch, —, —
togolesisch, —, —
tolerant, toleranter, tolerantesten
toll, toller, tollsten
tolldreist, tolldreister, tolldreistesten
tollkühn, tollkühner, tollkühnsten
tollpatschig, tollpatschiger, tollpatschigsten
tomatiert, —, —
tombaken, —, —
tongaisch, —, —
tonhaltig, tonhaltiger, tonhaltigsten
tonhältig, tonhältiger, tonhältigsten
tonisch, —, —
tonnenschwer, —, —
tonotop, —, —
topasen, —, —
topfförmig, -, -
topfit, -, -
topisch, topischer, topischsten
topografisch, —, —
topographisch, —, —
topologisch, -, -
torarm, torärmer, torärmsten
toreutisch, —, —
torlos, —, —
torreich, torreicher, torreichsten
torsionssteif, torsionssteifer, torsionssteifsten
toskanisch, -, -
tot, toter, totesten
total, —, —
totalitär, totalitärer, totalitärsten
totemistisch, –, –
totenblass, —, —
totgeboren, -, -
totipotent, —, —
touristisch, touristischer, touristischsten
toxikologisch, -, -
toxisch, toxischer, toxischsten
trabig, trabiger, trabigsten
tradiert, tradierter, tradiertesten
traditionalistisch, traditionalistischer, traditionalistischsten
traditionell, traditioneller, traditionellsten
traditionsbewusst, traditionsbewusster, traditionsbewusstesten
traditionsreich, traditionsreicher, traditionsreichsten
tragbar, tragbarer, tragbarsten
tragfähig, tragfähiger, tragfähigsten
tragikomisch, tragikomischer, tragikomischsten
tragisch, tragischer, tragischsten
